"group src","heading","web","web 2","list-group-item-text","sector_block","sector_block 2","sector_block 3","sector_block 4","sector_block 5","sector_block 6","sector_block 7","sector_block 8","sector_block 9","sector_block 10","sector_block_outer","sector_block_outer href","btn href","group src 2"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15726/thumb_2011_15726_15552_3673.png","Agence Maghreb Arabe Presse","Stand No- 17D-20, Hall 17","Morocco","Established in 1959, Maghreb Arabe Presse (MAP) is the official news agency of the Kingdom of Morocco. As a governmental institution, MAP's primary objective is to disseminate news domestically and internationally, covering a dive ...","Media, Marketing & Advertising Tech","Sports","Distribution","Audio, Pod Casts & Video Marketing","Broadcasting","Chatbots & RPA","Content Creation","Content Marketing","Digital Marketing","Email Marketing","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/agence-maghreb-arabe-presse","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/agence-maghreb-arabe-presse","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14190/thumb_2011_14190_14033_5479.png","Agence Nationale des Ports","Stand No- 15B-85, Hall 15","Morocco","Dans un contexte de globalisation croissante, marqué par l’intensification des échanges dans un environnement de plus en plus concurrentiel, le secteur des ports, au Maroc et dans le monde, est devenu un levier important du d� ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/agence-nationale-des-ports","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15861/thumb_2011_15861_15687_1986.png","AGENCE TOGO DIGITAL (ATD)","Stand No- 9M-07, Hall 9","Togo","L’ATD (Agence Togo Digital) créée par décret n°2021-102/PR du 29 septembre 2021 a pour mission d’accompagner l’administration togolaise dans sa digitalisation.

L'ATD est un établissement public à caractère administra ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/agence-togo-digital-atd","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15469/2011_15469_15295_9525.png","Agenz","Stand No- 21G-21, Hall 21","Morocco","Real estate in Morocco is inefficient, at Agenz (a prop-tech scaleup) we’ve built an integrated real estate service stack, to bring transparency and performance all along the value chain and help real estate stakeholders save ti ...","PropTech","CRM","Data & Analytics","Listings & Brokerage Tech","Marketplaces","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/agenz","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15043/thumb_2011_15043_14874_9870.png","Agirh","Stand No- 5E-07, Hall 5","Morocco","AGIRH is a comprehensive HR solutions provider offering a complete suite of integrated software and services to streamline HR operations for businesses across Africa. With a focus on innovation and customer satisfaction, AGIRH pro ...","Education Tech","Software Services","HR systems and services","ERP (Enterprise Resource Planning) Software","HR Tech","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/agirh","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15634/thumb_2011_15634_15460_8954.png","AGRI DONE VISION","Stand No- 7A-05, Hall 7","Senegal","Company Name: AGRI-DRONE VISION
Founded: 2022
Headquarters: Senegal , Dakar
Sector : Agriculture / Electronics
Website : https://ndiayeadama2121.wixsite.com/my-site-4
2. Our Story
Founders: Moustapha Diop / Adama Ndiaye / Ndeye Fa ...","Incubator/Accelerator/Investment","AgriTech & FoodTech","3D Printing & Printing Services","Apprenticeship, Training and Qualification","Design & Product Development - Engineering and part design","Design & Product Development - Intellectual property protection for technologies and software","Design & Product Development - PLM, CAD, CAM, CLE software","Design & Product Development - Virtual, Augmented & Mixed Realities","Agri-Data and Analytics","Agricultural Machinery And Equipment","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/agri-done-vision","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/agri-done-vision","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15437/thumb_2011_15437_15263_7559.png","Agriscan","Stand No- 9D-25, Hall 9","Morocco","AGRISCAN provides technological solutions in the agricultural field, develops and produces new portable sensors to carry out real-time analyzes and tests. systems are based on disruptive technology with embedded artificial intelli ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/agriscan","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15752/2011_15752_15578_1355.png","AgroConform","Stand No- 21G-12, Hall 21","Morocco","Holistic technology platform that enables farmers to enhance agriculture efficiency, sustainability and ensure transparency. From seed to sale.
with our Platform farmers can : 
1- Anticipate challenges and define ideal crop cycle  ...","Digital Finance","Regulatory Technology","Blockchain","Artificial Intelligence","AgriTech & FoodTech","Agri-Data and Analytics","Agriculture 4.0 (Crop Production and Livestock)","AI & Nutrition","Clean label management","Climate-Smart Agriculture","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/agroconform","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/agroconform","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15774/thumb_2011_15774_15600_5788.png","Ahad International FZC Limited - ICT ~ Recital Finance","Stand No- 8C-18, Hall 8","United Arab Emirates","AL-AHAD.Group is a FinTech, Procurement, Precious Metals, Energy, Technology, Projects, Investments and Trade Services platform with integrity and world-class values. We are based in UAE, USA and the heart of Africa. Our commitmen ...","Digital Finance","Software Services","Artificial Intelligence","AgriTech & FoodTech","Agriculture 4.0 (Crop Production and Livestock)","Enterprise Software / Operating Systems","ERP (Enterprise Resource Planning) Software","Finance & Accounting Software","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/ahad-international-fzc-limited---ict--recital-finance","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15870/thumb_2011_15870_15696_5715.png","AHJAR","Stand No- 8i-1, Hall 8","Morocco","At Ahjar, our overarching goal is to revolutionize healthcare by seamlessly integrating the timeless power of gemstones with cutting-edge technology. We aim to move away from reliance on traditional medicines and embrace the natur ...","HealthTech","Education Tech","Coaching and mentoring","Dealers and Distributors Healthcare","Healthcare Consultancy Service","Healthcare IT","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/ahjar","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15853/thumb_2011_15853_15679_5860.png","AI Crafters","Stand No- 16D-70, Hall 16","Morocco","In just one year, AI Crafters, a player in transformation through AI, has trained 3,000 people through intensive, interactive programs, and collaborated with over 30 companies in Morocco. 
Operating in several countries, including ...","Artificial Intelligence","Chatbots / Virtual Assistant","Content Creation","Data Extraction","Machine Learning","Natural Language Generation (NLG)","Natural Language Processing (NLP)","Planning and Optimization","Real time translation","Robotic Process Automation","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/ai-crafters","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/ai-crafters","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/WFHA_Logo_1.jpg"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15261/thumb_2011_15261_15089_2375.png","AI ROBOTICS","Stand No- 21C-31, 21C-32, Hall 21","France","AI Robotics is a company specializing in the development of cutting-edge robotic solutions, focused on service robotics. We design, develop and market intelligent robots capable of automating a wide range of tasks across diverse i ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/ai-robotics","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15625/thumb_2011_15625_15451_7859.png","AirLink Communication Limited","Stand No- 3D-60, Hall 3","Pakistan","Airlink stands as a titan in Pakistan's telecommunications industry, renowned as one of the largest manufacturers, distributors, and retailers in the sector. Our strategic partnerships with global titans like Xiaomi and Tecno unde ...","Smart Manufacturing","Internet of Things (IOT)","5G & Telecommunications","Mobile Telecommunications & 5G","Telecommunication Integration & Equipment Services","Artificial Intelligence","IoT Solutions","Telecommunications","Wearables","Additive Manufacturing","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/airlink-communication-limited","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/airlink-communication-limited","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14168/thumb_2011_14168_14011_2362.png","Aitek","Stand No- 11C-40, Hall 11","Cote d'Ivoire (Ivory Coast)","Fondée en 2004 en Côte d'Ivoire, Aitek  est le principal distributeur informatique à valeur ajoutée en Afrique. Il y a près de deux décennies, l'entreprise a commencé avec quatre personnes, et maintenant, elle compte enviro ...","Cyber security","Consumer Tech, Smart Home & Smart Workplace","Cloud Services","Business Continuity, Back-up & Disaster Recovery","Cloud Management & Optimisation","Cloud Management Platform","Cloud Service Provider - CSP","Computer and Mobile Hardware, Storage & Peripherals","Printing Solutions","Tablets / Laptops","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/aitek","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/aitek","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15121/thumb_2011_15121_14951_8088.png","Akil","Stand No- 8G-10, Hall 8","Ethiopia","At Akil, we simplify the way NGOs find volunteers. We tackle the challenge of scattered and unorganized volunteer recruitment by providing a central platform where NGOs can easily share opportunities, and volunteers find roles tha ...","Creative Economy","Retail Tech","HealthTech","Cloud Services","Artificial Intelligence","Chatbots / Virtual Assistant","Content Creation","Recruitment","Advertising","Training or Recruitement","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/akil","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/akil","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15670/thumb_2011_15670_15496_8060.png","Aku","Stand No- 18C-30, Hall 18","Nigeria","Aku is a fully licensed payment lead digital bank. Our Mission is building wealth at the base of the pyramid, to accelerate financial inclusion and economic development in Africa one mobile device at a time. 

We believe that acce ...","Digital Finance","Blockchain","Payments / Wallets / Exchange Gateways","Banking Solutions","Card Issuance and Management","Core Banking Solutions","Digital Lending","Digital Payment","E-KYC","E-Payment Solutions","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/aku","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/aku","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15447/thumb_2011_15447_15273_2018.png","AkumenIA","Stand No- 9B-29, Hall 9","Morocco","Imagine your organization's data as a gold mine of insights and opportunities.
Managing this treasure securely and efficiently is the challenge in today's data ecosystems.
Although the cloud offers significant opportunities, secur ...","Digital Finance","Cyber security","Cloud Services","Coding and Development","Big Data & Analytics","Chatbots / Virtual Assistant","Computer Vision","Data Extraction","Deep Learning Platforms","Machine Learning","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/akumenia","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/akumenia","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15762/thumb_2011_15762_15588_8201.png","Al Akhawayn University","Stand No- 17B-10, Hall 17","Morocco","Al Akhawayn University in Ifrane is an independent, public, not-for-profit, coeducational, Moroccan university committed to educating future citizen-leaders of Morocco and the world through a globally oriented, English -language,  ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/al-akhawayn-university","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/WFHA_Logo_1.jpg"
